Ratio_MonthlyCharges_tenure,Contract,tenure,MonthlyCharges,tenure_segment_encoded,TotalCharges,is_new_customer,PaymentMethod,InternetService,PaperlessBilling,Ratio_TotalCharges_MonthlyCharges*tenure,Churn
11.508333333333333,0,5,69.05,0,318.5,1,1,0,1,0.9225199131064447,1
2.6605263157894736,0,37,101.1,3,3744.05,0,0,0,1,1.0008955543080174,1
7.616666666666667,0,5,45.7,0,198.0,1,0,1,0,0.8665207877461707,1
3.493103448275862,0,28,101.3,3,2812.2,0,1,0,1,0.9914680581018191,1
8.409090909090908,0,10,92.5,1,934.1,0,1,1,1,1.0098378378378379,1
37.225,0,1,74.45,0,74.45,1,1,0,1,1.0,1
2.6954545454545453,0,10,29.65,1,291.4,0,0,1,1,0.9827993254637436,1
17.575,0,3,70.3,0,235.5,1,0,0,1,1.116642958748222,1
7.65,0,12,99.45,1,1200.15,0,0,1,1,1.005656108597285,1
3.3018518518518523,0,26,89.15,3,2277.65,0,0,0,1,0.9826351438802364,1
12.4,0,1,24.8,0,24.8,1,0,0,1,1.0,1
2.9333333333333336,0,20,61.6,2,1174.35,0,1,1,1,0.9532061688311687,1
2.913636363636364,0,32,96.15,3,3019.25,0,1,1,1,0.9812955018200727,1
34.775,0,1,69.55,0,69.55,1,0,1,1,1.0,1
14.141666666666666,0,5,84.85,0,415.55,1,1,1,1,0.9794932233352976,1
36.825,0,1,73.65,0,73.65,1,0,0,1,1.0,1
12.049999999999999,0,6,84.35,0,474.9,1,0,0,1,0.9383521043272081,1
23.0,0,1,46.0,0,46.0,1,0,1,0,1.0,1
4.9625,0,15,79.4,2,1156.1,0,0,0,1,0.9706968933669184,1
4.223529411764706,0,16,71.8,2,1167.8,0,0,1,1,1.0165389972144847,1
1.9644444444444447,1,44,88.4,3,3912.9,0,1,1,0,1.0059903331962154,1
20.975,0,3,83.9,0,267.4,1,1,0,1,1.0623758442590383,1
34.925,0,1,69.85,0,69.85,1,0,1,1,1.0,1
3.1462962962962964,0,26,84.95,3,2169.75,0,0,1,0,0.9823651921945035,1
3.9347826086956523,0,22,90.5,2,1910.6,0,0,1,1,0.959618282270216,1
1.3609756097560974,0,40,55.8,3,2109.35,0,0,1,1,0.9450492831541218,1
10.025,0,1,20.05,0,20.05,1,1,2,0,1.0,1
7.6909090909090905,0,10,84.6,1,865.55,0,1,0,1,1.0231087470449172,1
10.425,0,1,20.85,0,20.85,1,1,2,1,1.0,1
1.7881355932203389,1,58,105.5,3,6205.5,0,1,1,1,1.0141362967805196,1
12.164285714285715,0,6,85.15,0,503.6,1,0,0,1,0.9857114895282834,1
1.4597222222222221,0,71,105.1,3,7548.1,0,1,1,1,1.0115249058576006,1
4.3238095238095235,0,20,90.8,2,1951.0,0,0,0,0,1.074339207048458,1
3.725,0,27,104.3,3,2867.75,0,0,0,1,1.0183409680053976,1
5.010714285714286,0,13,70.15,2,916.75,0,0,1,1,1.0052634464608805,1
1.3992753623188405,1,68,96.55,3,6581.9,0,1,1,1,1.002513175130228,1
34.825,0,1,69.65,0,69.65,1,0,0,1,1.0,1
44.65,0,1,89.3,0,89.3,1,0,1,1,1.0,1
6.01875,0,15,96.3,2,1426.75,0,1,1,1,0.9877120110764971,1
8.504999999999999,0,9,85.05,1,746.5,0,0,1,1,0.9752433209223333,1
35.15,0,1,70.3,0,70.3,1,0,0,1,1.0,1
0.6373239436619719,1,70,45.25,3,3264.45,0,0,1,1,1.0306077348066298,1
3.395238095238095,0,20,71.3,2,1389.2,0,1,1,0,0.9741935483870968,1
3.1409090909090907,0,21,69.1,2,1474.75,0,0,0,1,1.0162979808421198,1
43.0,0,1,86.0,0,86.0,1,0,0,1,1.0,1
1.274468085106383,1,46,59.9,3,2816.65,0,0,0,1,1.0222290774479204,1
5.263333333333334,0,14,78.95,2,1101.85,0,0,0,1,0.9968786754727222,1
1.7750000000000001,0,47,85.2,3,3969.35,0,0,0,1,0.991247128159025,1
7.0,0,13,98.0,2,1237.85,0,0,0,1,0.9716248037676608,1
26.25,0,3,105.0,0,294.45,1,0,1,1,0.9347619047619047,1
3.475925925925926,0,26,93.85,3,2381.55,0,0,0,1,0.9760050817589444,1
9.333333333333334,0,8,84.0,1,613.4,0,0,1,1,0.912797619047619,1
4.13421052631579,0,18,78.55,2,1422.65,0,0,0,0,1.0061885564749984,1
5.04,0,4,25.2,0,102.5,1,0,0,1,1.0168650793650793,1
3.4375,0,15,55.0,2,757.1,0,1,0,0,0.9176969696969697,1
23.65,0,3,94.6,0,279.55,1,0,1,1,0.9850246652572235,1
1.923148148148148,0,53,103.85,3,5485.5,0,0,1,1,0.9966297544535389,1
1.526086956521739,0,68,105.3,3,7299.65,0,0,0,1,1.0194472375844925,1
3.4211538461538464,0,25,88.95,3,2291.2,0,0,1,1,1.0303316469926924,1
1.6544776119402984,1,66,110.85,3,7491.75,0,0,1,1,1.0240086931561898,1
1.3035714285714286,0,27,36.5,3,1032.0,0,0,1,0,1.0471841704718416,1
3.1483333333333334,0,29,94.45,3,2653.65,0,0,1,1,0.9688213066574177,1
45.3,0,1,90.6,0,90.6,1,0,0,1,1.0,1
28.95,0,2,86.85,0,156.35,1,1,1,1,0.9001151410477836,1
3.3016666666666667,0,29,99.05,3,2952.85,0,0,1,1,1.027990043342791,1
4.795,0,19,95.9,2,1777.9,0,1,0,1,0.9757422753965205,1
1.9802083333333333,0,47,95.05,3,4504.55,0,0,1,1,1.008327084289344,1
1.9660377358490566,0,52,104.2,3,5568.35,0,0,1,1,1.0276742211723018,1
7.929166666666667,0,11,95.15,1,997.65,0,0,0,1,0.9531839678975779,1
2.0352272727272727,0,43,89.55,3,3856.75,0,3,1,1,1.001584148130835,1
1.8085106382978724,0,46,85.0,3,3969.4,0,0,1,0,1.0151918158567774,1
14.035714285714286,0,6,98.25,0,560.6,1,0,1,1,0.9509754028837999,1
12.85,0,1,25.7,0,25.7,1,3,1,1,1.0,1
38.2,0,1,76.4,0,76.4,1,3,1,1,1.0,1
1.7413043478260868,0,22,40.05,2,880.2,0,3,0,0,0.9989785495403475,1
36.5,0,1,73.0,0,73.0,1,0,1,1,1.0,1
2.466176470588235,0,33,83.85,3,2716.3,0,1,0,1,0.9816591677056795,1
23.55,0,2,70.65,0,142.35,1,0,0,1,1.0074309978768576,1
3.5185185185185186,0,26,95.0,3,2497.2,0,0,0,1,1.0110121457489878,1
1.7377049180327868,1,60,106.0,3,6441.4,0,0,1,1,1.0127987421383646,1
1.9217948717948719,0,38,74.95,3,2869.85,0,0,1,1,1.0076366700607422,1
24.625,0,1,49.25,0,49.25,1,1,1,1,1.0,1
12.74375,0,7,101.95,1,700.85,0,0,0,1,0.9820640369929238,1
31.333333333333332,0,2,94.0,0,181.7,1,0,1,1,0.9664893617021276,1
1.4903846153846154,0,51,77.5,3,3807.35,0,0,1,1,0.9632764073371284,1
37.2,0,1,74.4,0,74.4,1,0,0,1,1.0,1
2.084375,0,47,100.05,3,4871.05,0,0,1,1,1.0358756791816859,1
2.4841463414634144,0,40,101.85,3,4086.3,0,0,0,0,1.003019145802651,1
12.525,0,1,25.05,0,25.05,1,0,1,0,1.0,1
24.95,0,2,74.85,0,156.4,1,3,0,1,1.0447561790247162,1
2.436046511627907,0,42,104.75,3,4323.45,0,0,0,1,0.9827139447664507,1
26.583333333333332,0,2,79.75,0,159.4,1,0,1,1,0.9993730407523511,1
6.680000000000001,0,14,100.2,2,1369.8,0,0,0,1,0.976475620188195,1
1.655223880597015,1,66,110.9,3,7432.05,0,1,1,0,1.0153906057873596,1
38.225,0,1,76.45,0,76.45,1,0,0,1,1.0,1
7.023076923076923,0,12,91.3,1,1094.5,0,0,1,1,0.9989959839357431,1
13.678571428571429,0,6,95.75,0,573.75,1,0,0,1,0.9986945169712794,1
2.9089285714285715,0,27,81.45,3,2122.05,0,0,0,1,0.9649409999317918,1
22.7625,0,3,91.05,0,289.1,1,0,1,0,1.0583928244554275,1
26.400000000000002,0,2,79.2,0,172.85,1,0,0,0,1.0912247474747474,1
4.953333333333333,0,14,74.3,2,1096.25,0,0,1,1,1.0538838684868295,1
1.7344827586206895,0,57,100.6,3,5746.15,0,0,1,0,1.0020839873042446,1
1.08,2,64,70.2,3,4481.0,0,1,0,1,0.9973735754985754,1
23.583333333333332,0,2,70.75,0,154.85,1,0,0,0,1.0943462897526501,1
1.931707317073171,0,40,79.2,3,3233.85,0,1,1,1,1.0207859848484848,1
42.5,0,1,85.0,0,85.0,1,0,1,1,1.0,1
2.4342105263157894,0,37,92.5,3,3473.4,0,0,1,1,1.0148721694667642,1
14.99,0,4,74.95,0,308.7,1,0,1,0,1.0296864576384255,1
1.7642857142857142,0,55,98.8,3,5617.75,0,0,0,1,1.033814869341185,1
2.433333333333333,0,32,80.3,3,2483.05,0,1,0,1,0.9663177148194273,1
1.2007462686567165,0,66,80.45,3,5224.35,0,1,0,1,0.9839256455166959,1
12.028571428571428,0,6,84.2,0,519.15,1,0,1,1,1.0276128266033253,1
17.77,0,4,88.85,0,372.45,1,0,1,1,1.0479741136747327,1
6.325,0,3,25.3,0,77.75,1,0,0,0,1.0243741765480896,1
11.261111111111111,0,8,101.35,1,780.5,0,0,1,0,0.9626295017266897,1
26.475,0,3,105.9,0,334.65,1,0,1,1,1.0533522190745985,1
2.340909090909091,0,43,103.0,3,4414.3,0,0,1,1,0.9966809663580944,1
5.857142857142857,0,13,82.0,2,1127.2,0,0,0,1,1.0574108818011259,1
3.6160714285714284,0,27,101.25,3,2754.45,0,0,1,1,1.0075720164609052,1
3.4423076923076925,0,25,89.5,3,2196.15,0,0,0,1,0.9815195530726257,1
3.2347826086956526,0,22,74.4,2,1692.6,0,0,1,1,1.034090909090909,1
5.25,0,18,99.75,2,1836.25,0,0,1,0,1.0226956279587858,1
1.9640350877192982,1,56,111.95,3,6418.9,0,0,1,1,1.0238786448031647,1
2.2941176470588234,0,16,39.0,2,679.85,0,3,0,1,1.0895032051282052,1
1.726470588235294,0,50,88.05,3,4367.35,0,0,1,1,0.992015900056786,1
18.7625,0,3,75.05,0,256.25,1,1,1,1,1.1381301354652456,1
37.225,0,1,74.45,0,74.45,1,0,0,1,1.0,1
37.875,0,1,75.75,0,75.75,1,0,0,1,1.0,1
14.88,0,4,74.4,0,306.6,1,3,1,1,1.030241935483871,1
1.3381944444444445,2,71,96.35,3,6766.95,0,1,1,1,0.9891972488798907,0
31.833333333333332,1,2,95.5,0,181.65,1,1,0,1,0.9510471204188482,0
22.625,1,1,45.25,0,45.25,1,0,1,0,1.0,0
2.0511363636363638,1,43,90.25,3,3838.75,0,0,1,1,0.9891773497390969,0
2.673076923076923,1,25,69.5,3,1752.65,0,1,1,1,1.0087194244604316,0
1.2270491803278687,1,60,74.85,3,4456.35,0,1,1,1,0.9922845691382767,0
1.6186567164179104,1,66,108.45,3,7076.35,0,0,0,1,0.9886346172653228,0
1.7169230769230768,2,64,111.6,3,7099.0,0,0,0,1,0.9939236111111112,0
1.9385964912280702,1,56,110.5,3,6139.5,0,0,1,0,0.9921622495151907,0
2.411290322580645,1,30,74.75,3,2111.3,0,0,1,1,0.9414938684503903,0
37.35,1,1,74.7,0,74.7,1,0,0,0,1.0,0
0.6798507462686567,1,66,45.55,3,3027.25,0,0,0,0,1.0069686990652964,0
0.7840277777777778,1,71,56.45,3,3985.35,0,0,0,1,0.9943612071008869,0
1.2061643835616438,2,72,88.05,3,6425.65,0,1,0,1,1.013573411571708,0
0.3326388888888889,2,71,23.95,3,1756.2,0,0,2,0,1.0327854391484608,0
3.6166666666666667,1,23,86.8,2,1975.85,0,0,0,0,0.9897064716489682,0
1.4303030303030304,1,65,94.4,3,6126.15,0,0,1,0,0.9983947196870925,0
3.914285714285714,1,13,54.8,2,731.3,0,0,1,1,1.026530039303762,0
15.069999999999999,1,4,75.35,0,273.4,1,0,0,0,0.907100199071002,0
1.5,1,29,45.0,3,1228.65,0,0,1,1,0.9414942528735633,0
1.5491379310344826,1,57,89.85,3,4925.35,0,0,0,1,0.9617100625799335,0
5.25,1,19,105.0,2,2007.25,0,3,1,1,1.006140350877193,0
5.097619047619047,1,20,107.05,2,2172.05,0,0,1,0,1.0145025688930407,0
2.9522727272727276,1,21,64.95,2,1339.8,0,0,1,1,0.9822940723633563,0
12.764285714285714,1,6,89.35,0,567.8,1,0,1,1,1.059130759186719,0
2.8,1,35,100.8,3,3437.5,0,0,1,1,0.9743480725623582,0
2.5935897435897437,1,38,101.15,3,3741.85,0,0,0,0,0.9735020943361864,0
11.558333333333332,1,5,69.35,0,341.6,1,0,0,1,0.9851478010093728,0
6.908333333333334,1,11,82.9,1,880.05,0,0,1,1,0.9650729246627918,0
1.2379310344827585,1,28,35.9,3,973.65,0,0,1,1,0.9686132113012337,0
4.591666666666667,1,17,82.65,2,1470.05,0,1,0,1,1.046261698871926,0
1.656060606060606,1,32,54.65,3,1830.1,0,0,1,0,1.046489021043001,0
36.05,1,1,72.1,0,72.1,1,0,1,1,1.0,0
1.4923076923076923,1,64,97.0,3,6430.9,0,0,1,0,1.0359052835051545,0
11.14375,1,7,89.15,1,574.35,0,0,1,1,0.9203589455973078,0
3.182352941176471,1,16,54.1,2,889.0,0,0,0,1,1.0270332717190387,0
0.8876712328767122,2,72,64.8,3,4732.35,0,0,1,1,1.0143068415637861,0
3.0285714285714285,1,27,84.8,3,2309.55,0,0,1,1,1.0087133123689729,0
14.766666666666666,1,2,44.3,0,89.3,1,0,1,1,1.007900677200903,0
2.2104651162790696,1,42,95.05,3,3944.5,0,0,1,1,0.9880764509907066,0
3.2323529411764707,1,33,109.9,3,3694.7,0,0,1,1,1.018749827667025,0
1.6058823529411765,1,33,54.6,3,1803.7,0,0,1,1,1.0010545010545011,0
2.846969696969697,1,32,93.95,3,2861.45,0,3,0,1,0.95178618946248,0
1.4418367346938776,1,48,70.65,3,3545.05,0,0,1,1,1.045367421561689,0
0.9223214285714285,1,55,51.65,3,2838.55,0,0,1,0,0.9992255566311714,0
1.9830188679245282,1,52,105.1,3,5376.4,0,0,0,1,0.9837517382712435,0
2.031,1,49,101.55,3,5070.4,0,1,1,0,1.0189813000532562,0
3.032608695652174,1,22,69.75,2,1545.4,0,3,0,1,1.0071032909742588,0
1.5897260273972602,2,72,116.05,3,8404.9,0,0,0,1,1.0059002345732202,0
1.5707692307692307,2,64,102.1,3,6538.45,0,0,0,0,1.0006197967678747,0
1.1472222222222221,1,17,20.65,2,330.6,0,3,2,0,0.9417461900014245,0
2.1125,1,35,76.05,3,2747.2,0,0,0,1,1.0321029397952475,0
3.8785714285714286,1,20,81.45,2,1671.6,0,0,0,1,1.0261510128913442,0
1.0330645161290322,1,61,64.05,3,3902.6,0,0,0,0,0.9988610332603883,0
1.1208333333333333,2,71,80.7,3,5676.0,0,1,0,1,0.990627781559244,0
4.4904761904761905,1,20,94.3,2,1818.3,0,1,0,0,0.9641039236479321,0
11.674999999999999,1,5,70.05,0,302.6,1,0,1,0,0.86395431834404,0
1.72,1,29,51.6,3,1442.0,0,0,1,1,0.9636460839347767,0
1.5856164383561644,2,72,115.75,3,8399.15,0,1,0,1,1.0078173746100312,0
1.7526315789473685,2,56,99.9,3,5706.3,0,0,0,1,1.020002145002145,0
1.5528985507246378,1,68,107.15,3,7379.8,0,1,0,1,1.0128462024100353,0
1.9980392156862745,1,50,101.9,3,5265.5,0,0,1,1,1.0334641805691855,0
1.2416666666666667,2,47,59.6,3,2754.0,0,0,1,0,0.9831500785377695,0
3.822413793103448,1,28,110.85,3,3204.4,0,0,0,1,1.0324118822089052,0
2.6263888888888887,1,35,94.55,3,3365.4,0,0,1,1,1.016967590843847,0
2.44,1,44,109.8,3,4860.35,0,1,1,1,1.0060336976320583,0
1.5350746268656716,1,66,102.85,3,6976.75,0,1,1,1,1.027791281801977,0
3.1409090909090907,1,10,34.55,1,362.6,0,0,1,1,1.049493487698987,0
1.5611940298507463,1,66,104.6,3,6819.45,0,1,1,0,0.987810707456979,0
1.5294520547945207,2,72,111.65,3,7943.45,0,0,1,0,0.9881387769318803,0
1.797,1,49,89.85,3,4287.2,0,0,0,1,0.9737771569395706,0
2.8,1,24,70.0,2,1732.6,0,1,1,0,1.0313095238095238,0
1.6719696969696969,2,65,110.35,3,7246.15,0,0,1,1,1.0102331741661148,0
2.5304878048780486,1,40,103.75,3,4188.4,0,1,0,1,1.0092530120481926,0
0.8717391304347827,1,22,20.05,2,417.0,0,1,2,1,0.9453638630695986,0
1.7697916666666667,1,47,84.95,3,4018.05,0,0,1,1,1.0063616896046486,0
3.7375000000000003,1,27,104.65,3,2964.0,0,0,1,1,1.048999309868875,0
1.1644927536231884,1,68,80.35,3,5589.3,0,1,1,1,1.022969361982503,0
2.125,1,9,21.25,1,204.55,0,1,2,1,1.0695424836601308,0
1.845348837209302,1,42,79.35,3,3344.1,0,0,0,1,1.0034206499234855,0
1.2308219178082191,2,72,89.85,3,6697.35,0,0,1,1,1.0352671118530885,0
1.5178082191780822,2,72,110.8,3,7882.25,0,1,0,1,0.988047783794625,0
1.5746575342465754,2,72,114.95,3,8196.4,0,0,1,1,0.9903339616258277,0
18.7625,1,3,75.05,0,202.9,1,1,0,0,0.9011769931157008,0
1.065492957746479,2,70,75.65,3,5411.4,0,1,0,1,1.0218865074119534,0
3.341666666666667,1,5,20.05,0,94.15,1,0,2,0,0.9391521197007482,0
1.528688524590164,1,60,93.25,3,5774.55,0,0,0,1,1.0320911528150134,0
0.7148148148148148,1,26,19.3,3,504.2,0,1,2,0,1.0047827819848545,0
10.54375,1,7,84.35,1,609.65,0,0,0,1,1.0325175713438903,0
3.9464285714285716,1,27,110.5,3,2857.6,0,0,0,1,0.9578012401541813,0
2.4575757575757575,1,32,81.1,3,2619.25,0,1,1,1,1.009267108508015,0
5.5625,1,15,89.0,2,1288.3,0,1,1,0,0.9650187265917602,0
3.141666666666667,1,23,75.4,2,1643.55,0,0,0,1,0.9477280590473993,0
3.5521739130434784,1,22,81.7,2,1820.9,0,0,1,0,1.0130744408590187,0
16.65,1,4,83.25,0,308.05,1,0,1,1,0.9250750750750751,0
2.768181818181818,1,32,91.35,3,2896.55,0,1,1,1,0.990883278598796,0
3.725,1,7,29.8,1,220.45,0,0,0,0,1.0568072866730585,0
6.766666666666667,1,8,60.9,1,551.95,0,0,1,0,1.1329022988505748,0
1.2850877192982457,2,56,73.25,3,4054.2,0,0,1,0,0.9883471477328132,0
1.775,1,53,95.85,3,5016.25,0,1,1,1,0.9874410684934205,0
0.8645833333333334,1,23,20.75,2,485.2,0,0,2,1,1.0166579360921948,0
14.116666666666667,1,5,84.7,0,392.5,1,0,1,1,0.9268004722550177,0
1.8717391304347826,1,45,86.1,3,3861.45,0,0,1,1,0.9966318234610918,0
1.8032786885245902,2,60,110.0,3,6668.35,0,0,0,1,1.0103560606060606,0
1.5397260273972604,2,72,112.4,3,8046.85,0,0,1,1,0.9943221134835903,0
2.5714285714285716,1,20,54.0,2,1055.9,0,1,1,0,0.9776851851851853,0
1.32,2,59,79.2,3,4590.35,0,1,1,1,0.9823553329909263,0
2.103191489361702,1,46,98.85,3,4564.9,0,0,0,1,1.0039145829209826,0
1.2479166666666666,2,71,89.85,3,6293.45,0,1,1,0,0.9865346782979457,0
1.7927083333333333,1,47,86.05,3,3865.6,0,1,0,1,0.9558025393450121,0
1.5705479452054796,2,72,114.65,3,8333.95,0,0,1,1,1.0095883607113436,0
1.3099999999999998,1,14,19.65,2,228.65,0,1,2,0,0.8311523082515451,0
6.266666666666667,1,11,75.2,1,775.3,0,1,1,1,0.9372582205029012,0
1.5547619047619048,1,62,97.95,3,5936.55,0,1,0,1,0.9775477942992639,0
3.9625,1,23,95.1,2,2326.05,0,0,0,1,1.0634343711425047,0
1.1486111111111112,2,71,82.7,3,5831.2,0,0,0,1,0.9931025086431527,0
0.6204225352112676,1,70,44.05,3,3011.65,0,1,1,1,0.9766985568347657,0
3.0424242424242425,1,32,100.4,3,3217.65,0,0,1,1,1.0015095866533865,0
2.143181818181818,1,43,94.3,3,3953.15,0,0,1,1,0.9749069027596241,0
1.4451388888888888,2,71,104.05,3,7413.55,0,0,0,0,1.0035194347246381,0
2.857142857142857,1,20,60.0,2,1259.35,0,0,1,1,1.0494583333333332,0
1.585483870967742,1,61,98.3,3,6066.55,0,1,1,1,1.0117155579273887,0
3.7687500000000003,1,23,90.45,2,2117.25,0,0,0,1,1.017737399956738,0
1.5857142857142856,2,55,88.8,3,4805.3,0,1,0,0,0.9838861588861589,0
0.7434782608695653,1,45,34.2,3,1596.6,0,0,1,0,1.0374269005847951,0
1.663157894736842,1,56,94.8,3,5264.3,0,1,0,0,0.9916176913803496,0
16.05,1,4,80.25,0,303.7,1,0,1,1,0.9461059190031152,0
1.764,1,49,88.2,3,4159.45,0,0,1,1,0.9624346337174324,0
1.3805555555555555,2,71,99.4,3,7168.25,0,0,1,1,1.0157069175617082,0
1.5732876712328767,2,72,114.85,3,8317.95,0,0,0,1,1.0058953707734728,0
1.156849315068493,2,72,84.45,3,5899.85,0,1,0,0,0.9703062298532991,0
3.842857142857143,1,20,80.7,2,1614.2,0,0,0,0,1.0001239157372988,0
1.3250000000000002,1,61,82.15,3,4904.85,0,0,0,1,0.9787873043113856,0
3.381666666666667,1,29,101.45,3,2948.6,0,0,1,1,1.002226338777383,0
2.623684210526316,1,18,49.85,2,865.75,0,1,1,1,0.9648389613284296,0
1.2777777777777777,1,71,92.0,3,6585.2,0,0,1,1,1.008144519289651,0
1.641111111111111,1,44,73.85,3,3122.4,0,0,0,0,0.9609158613897951,0
1.6575757575757577,1,65,109.4,3,7227.45,0,1,1,1,1.0163760371255801,0
1.6576271186440676,1,58,97.8,3,5458.8,0,0,1,1,0.9623439813835415,0
2.7857142857142856,2,6,19.5,0,106.8,1,0,2,0,0.9128205128205128,0
0.920754716981132,2,52,48.8,3,2555.05,0,1,0,1,1.00687657629256,0
1.5057142857142858,2,69,105.4,3,6998.95,0,1,1,0,0.962372466518164,0
6.917857142857143,2,13,96.85,2,1235.55,0,0,1,1,0.9813351336325007,0
1.3777777777777778,2,71,99.2,3,7213.75,0,0,1,1,1.0242148455247615,0
1.0574626865671641,1,66,70.85,3,4738.85,0,0,1,1,1.0134193024101283,0
1.45,2,64,94.25,3,6081.4,0,0,1,1,1.0081896551724137,0
2.220652173913044,1,45,102.15,3,4735.35,0,0,0,1,1.0301517376407245,0
3.685416666666667,2,23,88.45,2,2130.55,0,0,1,1,1.047287831494089,0
8.025,2,7,64.2,1,475.0,0,0,1,0,1.056964842011571,0
11.542857142857143,2,6,80.8,0,457.1,1,0,1,1,0.9428630363036306,0
13.87,2,4,69.35,0,261.65,1,0,0,0,0.9432227829848594,0
9.283333333333333,2,11,111.4,1,1183.05,0,0,0,1,0.965439856373429,0
0.8789855072463768,1,68,60.65,3,3975.9,0,0,1,1,0.9640415110809369,0
3.2590909090909093,1,21,71.7,2,1497.05,0,0,0,0,0.9942551637112306,0
0.8106060606060606,2,65,53.5,3,3517.9,0,0,1,1,1.0116175413371675,0
2.0941176470588236,1,50,106.8,3,5347.95,0,0,0,1,1.0014887640449437,0
8.11875,2,7,64.95,1,493.65,0,0,1,1,1.0857802705377761,0
1.426027397260274,2,72,104.1,3,7447.7,0,1,0,1,0.9936626107375387,0
2.9048387096774193,2,30,90.05,3,2627.2,0,0,1,1,0.972496761058671,0
2.6307692307692307,2,38,102.6,3,4009.2,0,0,0,1,1.028316405047707,0
1.327049180327869,2,60,80.95,3,4859.1,0,0,1,1,1.0004323656578136,0
1.6484848484848484,2,65,108.8,3,7082.45,0,0,1,1,1.0014776583710407,0
1.55,1,67,105.4,3,7035.6,0,1,0,1,0.9962898977597779,0
5.71875,2,7,45.75,1,344.2,0,1,1,1,1.0747853239656517,0
2.519642857142857,2,27,70.55,3,1943.9,0,0,0,1,1.020500301861039,0
1.6151785714285716,2,55,90.45,3,5044.8,0,0,1,0,1.0140811096034976,0
18.4625,2,3,73.85,0,196.4,1,0,1,0,0.8864816068607538,0
2.229032258064516,2,30,69.1,3,2093.9,0,1,1,1,1.0100820067534975,0
27.933333333333334,2,2,83.8,0,163.7,1,0,0,1,0.9767303102625298,0
5.233333333333333,2,17,94.2,2,1608.15,0,0,1,1,1.0042150618209067,0
1.596774193548387,1,61,99.0,3,5969.3,0,0,0,0,0.9884583540321246,0
2.089622641509434,2,52,110.75,3,5832.0,0,0,0,1,1.0126758117728771,0
1.3232876712328767,2,72,96.6,3,6827.5,0,0,0,1,0.9816396365309409,0
1.663333333333333,1,44,74.85,3,3268.05,0,0,0,0,0.992302787392968,0
1.6522727272727273,2,65,109.05,3,7108.2,0,0,0,1,1.00281451698233,0
0.3424657534246575,2,72,25.0,3,1802.55,0,0,2,1,1.0014166666666666,0
1.7106557377049179,1,60,104.35,3,6339.45,0,0,1,1,1.0125299472927647,0
2.446296296296296,2,26,66.05,3,1652.4,0,0,1,1,0.962208117393583,0
2.4465116279069767,1,42,105.2,3,4599.15,0,0,0,1,1.0409084736556218,0
3.30625,2,23,79.35,2,1835.3,0,1,1,1,1.0056162844853567,0
1.3472602739726027,2,72,98.35,3,6929.4,0,0,1,0,0.9785629554312828,0
2.7630434782608693,2,22,63.55,2,1381.8,0,1,1,1,0.9883413203633503,0
1.6372727272727272,2,54,90.05,3,4931.8,0,0,0,1,1.0142102124334218,0
1.4052083333333334,2,47,67.45,3,3252.0,0,1,1,1,1.0258189675567402,0
0.9528301886792453,2,52,50.5,3,2566.3,0,0,0,1,0.9772658035034273,0
2.2481481481481485,1,26,60.7,3,1597.4,0,1,0,0,1.012165758459004,0
2.020408163265306,1,48,99.0,3,4744.35,0,0,1,1,0.9983901515151516,0
10.190000000000001,2,4,50.95,0,207.35,1,1,1,1,1.0174190382728163,0
1.2205479452054793,2,72,89.1,3,6352.4,0,1,0,0,0.9902107494700088,0
3.710869565217391,2,22,85.35,2,1961.6,0,0,1,0,1.0446823241199341,0
2.1919999999999997,2,24,54.8,2,1291.3,0,1,1,0,0.9818278588807787,0
2.834375,2,31,90.7,3,2845.15,0,0,0,1,1.0118967172884732,0
7.55,2,9,75.5,1,637.4,0,1,1,0,0.9380426784400294,0
1.46875,1,71,105.75,3,7382.85,0,0,1,0,0.98329837179103,0
37.15,2,1,74.3,0,74.3,1,0,0,0,1.0,0
35.3,2,1,70.6,0,70.6,1,1,0,1,1.0,0
2.222413793103448,2,28,64.45,3,1867.6,0,0,1,0,1.034910783553142,0
4.097058823529412,2,16,69.65,2,1043.3,0,0,1,0,0.9361988513998563,0
1.562878787878788,1,65,103.15,3,6792.45,0,0,0,1,1.0130802789067452,0
1.7728070175438595,2,56,101.05,3,5594.0,0,0,0,1,0.9885488089347565,0
1.152054794520548,2,72,84.1,3,5981.65,0,1,0,1,0.9878534152463998,0
5.8500000000000005,2,11,70.2,1,834.7,0,0,1,1,1.080937580937581,0
2.414516129032258,2,30,74.85,3,2181.75,0,0,1,0,0.9716098864395457,0
1.5675,1,59,94.05,3,5483.9,0,0,1,1,0.9882770614260356,0
1.406164383561644,2,72,102.65,3,7550.3,0,1,0,1,1.0215808843426963,0
1.3263888888888888,2,71,95.5,3,6707.15,0,1,1,1,0.9891822137010544,0
1.5026315789473685,2,56,85.65,3,4824.45,0,0,0,1,1.0058481361020764,0
2.8528571428571428,1,34,99.85,3,3343.15,0,0,1,1,0.9847565465845829,0
1.676153846153846,2,64,108.95,3,7111.3,0,0,0,1,1.0198628958237723,0
4.283333333333333,2,20,89.95,2,1648.45,0,0,0,0,0.9163146192329072,0
1.4711267605633804,2,70,104.45,3,7349.35,0,0,0,1,1.0051767763112904,0
11.908333333333333,2,5,71.45,0,371.6,1,1,1,1,1.0401679496151155,0
1.2267123287671233,2,72,89.55,3,6448.85,0,1,1,1,1.0001938705875055,0
